session_key,subject,condition,trial,window_index,start_time,theta_power,alpha_power,beta_power,gamma_power,total_power,theta_norm,alpha_norm,beta_norm,gamma_norm,log_theta,log_alpha,log_beta,log_gamma,alpha_beta_ratio,beta_theta_ratio,theta_alpha_ratio,gamma_alpha_ratio,gamma_beta_ratio,high_low_ratio,lr_alpha_asymmetry,fp_alpha_asymmetry,alpha_spatial_var,beta_spatial_var,spectral_centroid,spectral_edge_95,spectral_spread,dominant_frequency,spectral_skewness,spectral_kurtosis,peak_to_avg_ratio,temporal_mean,temporal_std,temporal_var,temporal_skewness,temporal_kurtosis,temporal_envelope_mean,temporal_envelope_std,temporal_zero_crossing_rate,temporal_rms,temporal_peak_to_peak,avg_channel_correlation,std_channel_correlation,delta_alpha_power,rel_delta_alpha_power,delta_beta_power,rel_delta_beta_power,delta_theta_power,rel_delta_theta_power,delta_gamma_power,rel_delta_gamma_power,delta_alpha_beta_ratio,rel_delta_alpha_beta_ratio,delta_beta_theta_ratio,rel_delta_beta_theta_ratio,delta_spectral_centroid,rel_delta_spectral_centroid,ma3_alpha_beta_ratio,ma3_beta_theta_ratio,ma3_alpha_power,ma3_beta_power,ma5_alpha_beta_ratio,std5_alpha_beta_ratio,ma5_beta_theta_ratio,std5_beta_theta_ratio,trend_alpha_beta_ratio,trend_strength_alpha_beta_ratio,trend_beta_theta_ratio,trend_strength_beta_theta_ratio
a_relaxed_1,a,relaxed,1,10,30.0,6.386079077097174,15.669124390328305,4.787024950696816,1.6831004561475094,28.525328874269807,0.2238739860018755,0.5493056525094806,0.1678166436501551,0.05900371783848867,1.8541204771155742,2.7516921767229836,1.565909122595831,0.5206376022256459,3.273248949339078,0.7496031434788909,0.4075581326700649,0.10741509316158059,0.3515963408343028,0.2933604950142674,0.1024947178310503,-0.838741379588814,178.62108632947363,3.88594464200252,9.556032308410458,27.0,8.144153612708296,11.0,3.508287894009798,12.773426591694417,16.09883945215414,-0.017132431391460617,6.256032331849308,43.08615037496764,-0.011821637841563606,0.3382840486435781,7.710158382370176,4.338135428884967,0.10270182291666666,6.256436221197749,42.465515977980175,0.22795778594832858,0.2374725289334477,-3.9878874395041013,-0.20287353306934963,-1.0051401886779425,-0.17353444946606675,0.7085007798289595,0.12478925744975759,0.05634441969450976,0.03463606000649236,-0.12047539325697976,-0.03549946344929744,-0.27057920119466095,-0.26522631234247007,0.6421188707639658,0.07203557396598435,3.4956814136757974,0.9515173670684806,19.118061826651044,5.448529344080825,2.796192175161468,0.949158260404489,0.9675567611306685,0.12240732437680686,0.5278038933794464,0.6184404838263261,-0.05252754871822977,0.36828959901523906
a_relaxed_1,a,relaxed,1,11,33.0,4.910326687075393,15.035186386591006,4.781370971007823,1.927979294838782,26.654863339513003,0.18421879056481058,0.5640691604786036,0.17938080980216278,0.07233123915442317,1.5913404746593414,2.710393213217061,1.5647273194193747,0.6564724569910529,3.14453458594991,0.9737378540603016,0.32658901331975665,0.1282311535930298,0.4032272974695373,0.33638393963927693,-0.08788046416023997,-0.8340788229666962,161.56178919170912,4.562077038172549,10.41722262939571,31.0,8.596807847557024,11.0,4.355264931033265,21.817229519418316,20.156503130766357,0.05593804731405276,5.844584189595284,37.23450824887337,0.013878688168464427,0.1360318018847424,7.232586181958957,3.998857777165037,0.11279296875,5.8450878649408695,37.40000882720718,0.21503994980597674,0.21951643285360428,-0.633938003737299,-0.040457781044140176,-0.005653979688992727,-0.0011811051221217708,-1.4757523900217802,-0.2310889627587561,0.24487883869127258,0.14549270532062114,-0.12871436338916808,-0.03932312066124931,0.22413471058141066,0.29900449662098083,0.8611903209852514,0.09012007213781606,3.2705026259616816,0.9145077807375813,16.787107535583907,5.1201870203598,3.191445757811489,0.48879055577431646,0.9500178490695832,0.11367081046909727,0.10909472479863484,0.09963040270648682,-0.023128634161785094,0.08280032778564095
a_relaxed_1,a,relaxed,1,12,36.0,4.2177425849094075,11.70762961073887,5.544176332821519,2.487689697726964,23.95723822619676,0.1760529550646364,0.4886886167845846,0.23141967702934443,0.10383875112143456,1.4393000524582806,2.460240732767119,1.7127480674643245,0.911354447575882,2.1116986379797686,1.3144890237393665,0.36025589509943723,0.21248448921249785,0.4487032064618585,0.5043440072780997,-0.03557566073676679,-0.8377696885174422,96.55620295897626,3.4605808607847246,11.275068695695378,34.0,9.777338379157472,11.0,3.704888180951643,14.894323174776492,16.093332258025317,0.011734519299163717,5.864670520628099,36.98573482460142,-0.13191580323190727,0.461635898422173,7.203187298870276,4.1092505028805055,0.12093098958333333,5.865050017191266,40.75345392106959,0.17017902353120265,0.24335078083097947,-3.327556775852136,-0.22131795977067414,0.7628053618136956,0.15953695424158032,-0.692584102165986,-0.1410464407569777,0.5597104028881819,0.290309343252042,-1.0328359479701414,-0.3284543132662474,0.34075116967906494,0.3499413813052429,0.8578460662996683,0.08234882720841216,2.843160724422919,1.012610007092853,14.137313462552726,5.037524084842052,3.1486554929914146,0.565981887719526,1.0285557958010219,0.18210281188021307,-0.36659343788711285,0.8390624820879211,0.04130003307594841,0.10287207285453714
a_relaxed_1,a,relaxed,1,13,39.0,4.228909458489692,16.38564004735347,5.565195358580526,2.041866458847927,28.221611323271617,0.1498464921101979,0.5806061127998678,0.19719623003919168,0.07235116505074246,1.4419441486110534,2.7964053443999513,1.7165320889955378,0.7138643204188363,2.944306352532579,1.3159882975049728,0.2580863149848532,0.12461316451155166,0.3668993318805489,0.36901421567675996,-0.1968413771637715,-0.8666110501173728,220.78818904268746,4.780412921735646,10.552798142504434,30.0,8.785456663434594,11.0,4.462766795973473,22.66625664227914,20.832042566518254,0.002596420563697751,6.261776239053271,43.15565456154222,-0.3545693454941596,0.214640938340383,7.754919514189741,4.275438450049048,0.10953776041666667,6.261859374522171,40.63725298424279,0.11333088762227796,0.2644869214666559,4.678010436614599,0.39956939125608104,0.02101902575900727,0.003791189979758518,0.011166873580284786,0.0026475948580263198,-0.44582323887903685,-0.17921175590604876,0.8326077145528106,0.39428339800860707,0.0014992737656063237,0.0011405753403260033,-0.7222705531909437,-0.06405908227119661,2.7335131921540863,1.2014050584348803,14.37615201489445,5.2969142208032896,2.973502573679479,0.4559045112587693,1.0748001326914167,0.2165974441496927,-0.20603862914862736,0.4084882039305756,0.11564977859233172,0.570181276205066
a_relaxed_1,a,relaxed,1,14,42.0,4.473346139472667,11.705737483488365,4.712655179034856,1.4203492819390438,22.312088083934928,0.2004898027761709,0.5246365754497307,0.21121533588907107,0.06365828588502744,1.4981367056670063,2.4600791048178374,1.5502514814913588,0.3509028146336373,2.4838943310691532,1.0534966515223434,0.38214987699686465,0.12133787247001997,0.3013904535722745,0.3790699525324205,-0.1375677492961364,-0.8183237601183171,96.19765620883307,3.417135088512546,9.488611831472323,28.0,8.446894857228578,11.0,4.279357302603694,20.776290238374834,20.62245375698921,-0.01495658419594613,5.936615372928494,38.89661671234116,-0.2050470967741383,0.11312301789437895,7.339894712442754,4.0741503594239825,0.10270182291666667,5.937114210013293,37.23236487578111,0.15685927171955802,0.232088117440805,-4.679902563865104,-0.2856099945037533,-0.8525401795456702,-0.1531914199977198,0.24443668098297433,0.05780135124251919,-0.6215171769088832,-0.3043867899468602,-0.46041202146342597,-0.1563736807032316,-0.2624916459826294,-0.1994635107928363,-1.0641863110321115,-0.10084399385465306,2.5132997738605005,1.2279913242555611,13.266335713860235,5.274008956812301,2.791536571374098,0.4328547985447474,1.081462994061175,0.21532349198110726,-0.1778937469957181,0.33780563395906826,0.09500374595315753,0.3893396430170677
a_relaxed_1,a,relaxed,1,15,45.0,5.150242645176037,10.07351932479126,5.055433554301789,1.443315120503759,21.722510644772843,0.23709242128581284,0.4637364202289059,0.23272786635822384,0.06644329212705755,1.6390438291533203,2.309910131760954,1.6204636162331523,0.3669426347473391,1.992612347999206,0.981591335126113,0.5112654752645505,0.14327814083323526,0.28549779262267383,0.42688191575945333,0.19374248209585082,-0.7772022246145789,67.40489062014403,3.4286770651310055,8.955451707114774,28.0,8.589871871990878,1.0,3.689059599235529,14.091325719135998,16.261958893067806,0.03421944707663762,5.875991328693722,37.043215712635494,0.1086708772820473,0.2887922361114127,7.291546491879579,3.985930758067977,0.10221354166666667,5.87664771717781,38.80530191163603,0.2437457015840241,0.1858480789335048,-1.6322181586971052,-0.13943744774726458,0.3427783752669331,0.07273572163561806,0.67689650570337,0.1513177126470175,0.022965838564715346,0.016169148572640287,-0.4912819830699473,-0.19778698993949662,-0.07190531639623043,-0.0682539581804313,-0.5331601243575488,-0.056189475744927775,2.4736043438669792,1.1170254280511431,12.72163228521103,5.111094697305724,2.5354092511061235,0.4505648592130327,1.1278606323906195,0.15549965569858062,-0.193164878281203,0.36759677399088286,-0.024528541008540076,0.04976391793373913
a_relaxed_1,a,relaxed,1,16,48.0,5.938908066187619,16.870723205413725,5.1202894085918205,1.489067190939306,29.41898787113247,0.20187329666821074,0.5734637533865741,0.174047096080288,0.050615853864927174,1.7815252892519517,2.8255797649640715,1.6332109625890523,0.398149877626221,3.2948768827607156,0.862160072445557,0.35202450978994515,0.08826338816711025,0.29081699726594723,0.2897616590479465,0.11283563721438247,-0.8698803749401912,220.82697011279294,4.42260396532139,9.166728539292624,25.0,7.87753668765112,11.0,4.468132098219449,22.933389745534672,22.27437898066666,0.08603936383619225,6.4556634826447645,46.19060336350512,0.13323731235652184,0.09282990063517738,8.103511613009596,4.205532804404978,0.095703125,6.456424702972855,41.343049426762356,0.2802273155448724,0.2005430834068419,6.797203880622465,0.6747596010357895,0.06485585429003127,0.012828940108379799,0.788665421011582,0.1531317018141434,0.045752070435546965,0.03169929406655018,1.3022645347615096,0.6535463538952377,-0.11943126268055593,-0.12167106453238162,0.21127683217784998,0.02359197939842592,2.5904611872763583,0.9657493530313377,12.883326671231117,4.962792713976156,2.565477710468284,0.4932099574276071,1.1055450760676708,0.18179865296351094,0.14146624850285197,0.164540191041745,-0.12390548649664804,0.9290300209272694
a_relaxed_1,a,relaxed,1,17,51.0,5.399065544785282,10.7555457666681,4.785942402473285,1.6602470612619056,22.60080077518857,0.23888824110659126,0.4758922426534402,0.21175985975361325,0.07345965648635533,1.6862258913523607,2.3754215068313616,1.565682954849053,0.5069664234397732,2.2473203524367187,0.8864390259339998,0.5019796913995028,0.15436195403557137,0.34690076094604083,0.39903092308788257,0.04675021648504396,-0.8363174552815983,81.44405797745569,4.127374983603411,9.486341160557853,29.0,8.770090905073591,11.0,3.5888461342768063,13.258071570812398,16.527652878586743,0.009014580312144412,5.982933935826131,39.53072960489632,0.04030427115777253,0.053126918479580176,7.463345796246395,3.9855115151152445,0.10335286458333333,5.983231962385032,37.64960240980734,0.27132451809227165,0.19729973947395005,-6.115177438745626,-0.3624727502365339,-0.3343470061185352,-0.06529845862960452,-0.5398425214023366,-0.09089928912620453,0.17117987032259951,0.1149577879119202,-1.0475565303239969,-0.3179349540509292,0.024278953488442778,0.028160609919657263,0.3196126212652288,0.034866596070258736,2.51160319439888,0.9100634778352233,12.566596098957694,4.987221788455631,2.5926020533596743,0.4707250404393949,1.0199350765065973,0.1630694814544075,-0.05829894485001597,0.0306772751722163,-0.1050435122218734,0.8298948775844934
a_relaxed_2,a,relaxed,2,0,0.0,13.210692390912325,15.553758540093835,9.049172718206787,2.980676768066571,40.794300417279516,0.32383671875193093,0.38127283421940056,0.22182443688564318,0.07306601014302541,2.5810265313175353,2.744302316183746,2.2026733411916806,1.092150378144838,1.7188044724574576,0.6849885267506297,0.849356916327224,0.19163707346896933,0.3293866589671229,0.41821933313199394,0.036118990949787856,-0.27697331189331786,31.991731728981232,4.593736679811682,6.507850403766491,24.0,7.809646101206963,2.0,5.093789140065601,27.471604510121153,22.962434217749273,0.04922706693166942,9.89665526020031,100.61527308360073,0.0014331408703378342,0.9852152225056423,11.883232951050143,7.339263857898791,0.08365885416666666,9.902877975849826,67.36657828928081,0.21531841908454197,0.1950265872371509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7188044724574576,0.6849885267506297,15.553758540093835,9.049172718206787,1.7188044724574576,0.0,0.6849885267506297,0.0,0.0,0.0,0.0,0.0
a_relaxed_2,a,relaxed,2,1,3.0,8.932373667760952,12.810803837399664,8.414806695357381,2.82694606321064,32.984930263728636,0.2708016538565582,0.38838353560161576,0.25511064077072165,0.08570416977110444,2.1896821678387512,2.550288864720509,2.129992855953774,1.0391969994033885,1.5224121362725591,0.9420571740889443,0.6972531763919386,0.22066890564335212,0.3359490200494235,0.5170243749286348,0.03700808633633262,-0.4026734917887811,40.120276672412764,11.080031911001694,6.977422892270232,25.0,8.331603594842422,2.0,5.223596076458711,29.4752875295002,23.757816311476237,0.15658425782861313,8.744501953715499,80.686538160109,-0.10097906800001541,0.4130318792941987,10.780074863492562,6.047116133256758,0.08951822916666666,8.746105966048596,57.80403902170642,0.24776800431015988,0.1599431617792214,-2.7429547026941705,-0.17635317506205947,-0.6343660228494059,-0.07010210133055278,-4.278318723151372,-0.3238527244866015,-0.15373070485593132,-0.05157577181897835,-0.19639233618489849,-0.11426101068035208,0.2570686473383146,0.37528898266043587,0.4695724885037409,0.0721547760581544,1.5224121362725591,0.9420571740889443,12.810803837399664,8.414806695357381,1.5224121362725591,0.0,0.9420571740889443,0.0,0.0,0.0,0.0,0.0
a_relaxed_2,a,relaxed,2,2,6.0,12.606120027866703,12.211698140948569,8.136794857459401,2.44447293727933,35.399085963554,0.35611428048864435,0.34497213158332457,0.22985889708668858,0.06905469084134254,2.5341824125406474,2.5023943563431357,2.096396350331139,0.8938295321547984,1.5007995598848731,0.6454638571957471,1.0322986928079683,0.20017469389310097,0.30042209249485513,0.42635769682745844,0.17665957027399848,-0.3934491918848944,31.98317121626782,13.752001990154422,7.355743563506847,25.0,8.128721789904205,2.0,4.61691932674292,23.373354148173014,22.000695738959386,-0.035333731460538184,8.704971201038255,79.75590170530367,0.05186400026791569,0.007753384631887239,10.838907854408646,5.833553870232318,0.08463541666666667,8.705200966797122,52.79431522010803,0.22570024995332494,0.1786776335234711,-0.5991056964510957,-0.046765659989428277,-0.2780118378979797,-0.03303841050221206,3.673746360105751,0.41128444652569446,-0.3824731259313099,-0.13529551586029367,-0.02161257638768599,-0.014196271740582515,-0.29659331689319723,-0.31483579240297194,0.37832067123661517,0.05422068822225589,1.5806720562049632,0.7575031860117737,13.525420172814023,8.533591423674523,1.5806720562049632,0.0,0.7575031860117737,0.0,0.0,0.0,0.0,0.0
a_relaxed_2,a,relaxed,2,3,9.0,16.161584709844025,12.345121913892491,9.306358324885963,2.5926297429100043,40.40569469153249,0.39998284482486285,0.3055292578964015,0.23032293828711786,0.06416495899161763,2.7826371120191755,2.5132609983249283,2.230697857407793,0.9526727053890803,1.3265255304946324,0.5758320419666184,1.3091474367423384,0.21001248598382877,0.27858692438019506,0.4174101282498942,0.10103277697391588,-0.4133480296357432,35.964494148852324,23.114473925396688,7.04538399751157,24.0,7.951872724318967,2.0,4.359837759916688,19.991025092526883,18.84629913846809,-0.06630765993157603,9.143786719137806,90.17609788903148,0.012932128726119672,0.2053772396416984,11.245425319797421,6.3817963589639985,0.08675130208333333,9.144678122870298,54.90895054195588,0.20741809521840615,0.1951743042777652,0.1334237729439227,0.0109258983807111,1.1695634674265616,0.14373761264908444,3.5554646819773215,0.2820427438512183,0.14815680563067435,0.06060889583648701,-0.17427402939024073,-0.11612078924357451,-0.06963181522912865,-0.1078787207879429,-0.3103595659952765,-0.042192820252057936,1.4499124088840214,0.7211176910837699,12.455874630746907,8.619319959234248,1.4499124088840214,0.0,0.7211176910837699,0.0,0.0,0.0,0.0,0.0
a_relaxed_2,a,relaxed,2,4,12.0,12.10241096099682,13.515162152979212,9.756904094815221,2.6811660487731306,38.055643257564384,0.3180188251998921,0.3551421286327299,0.2563852101718403,0.07045383599553769,2.4934046857376644,2.603812177664516,2.2779751467155305,0.9862517927604202,1.3851896074453693,0.8061950735485179,0.8954691644842033,0.19838208512963407,0.27479680262491163,0.48552882383704743,0.12887743562615037,-0.40438996731555893,41.97175104087176,33.59069284587292,7.03748531119642,24.0,8.04785631637519,2.0,4.918378856772065,25.604312842586623,21.966560704190357,0.05607231762442422,9.076737880210421,92.38393715476741,-0.11490774591253897,0.13491341430584336,11.245450861167091,6.191150327304022,0.09000651041666667,9.078548924227333,54.75190541973787,0.12881246020716403,0.19987674236776118,1.1700402390867204,0.09477753619994828,0.4505457699292581,0.04841268240493834,-4.059173748847204,-0.2511618644906004,0.08853630586312633,0.03414922863754233,0.05866407695073694,0.044223858193564045,0.23036303158189952,0.400052471542134,-0.00789868631515045,-0.0011211150900987462,1.404171565941625,0.6758303242369612,12.69066073594009,9.066685759053527,1.4907462613109783,0.135074053560104,0.7309073347100915,0.12939085708252693,-0.08631163358021043,0.8166290067062033,-0.012381203852654973,0.018312539090410196
a_relaxed_2,a,relaxed,2,5,15.0,12.17702258944293,9.989420874448328,9.945848991168752,2.570696240052844,34.682988695112854,0.35109496175451516,0.28802076321225245,0.2867644734598726,0.07411980157335975,2.4995507816223475,2.301526620464424,2.297155277316714,0.9441767727827965,1.0043809114051767,0.8167718272766834,1.2189918457225293,0.25734186919968094,0.2584692611294873,0.5646618615932153,0.289041395707216,-0.17565293676888896,13.564195241833339,23.14980255239951,6.595354026151506,25.0,8.09505338395455,1.0,5.475985604072289,31.578669003392697,25.617720299746857,0.023425864068988687,9.221014468785958,98.50452020048058,-0.1220919707520603,-0.054668762164260976,11.5995371122324,5.943677193904198,0.08642578125,9.222042209545645,53.28233219153515,0.11932554570419567,0.1856280423854504,-3.5257412785308837,-0.2608730282791086,0.18894489635353118,0.019365250956390533,0.07461162844610847,0.006165021885851003,-0.11046980872028644,-0.041202151120344116,-0.38080869604019263,-0.2749144911233471,0.010576753728165467,0.013119348002973059,-0.4421312850449137,-0.0628251805146217,1.2386986831150593,0.7329329809306065,11.949901647106676,9.669703803623312,1.347861549100522,0.18637891550608696,0.7572639948153023,0.1307675617135587,-0.1151672402174271,0.7636499974867177,-0.008983947727175244,0.009439834415197468
a_relaxed_2,a,relaxed,2,6,18.0,14.410098510280068,7.901451733503131,10.941297064217917,3.0182117508906385,36.27105905889175,0.3972891579174188,0.2178445278003569,0.3016536419974119,0.0832126722848125,2.6679292462392827,2.0670465063377184,2.392544351603795,1.1046645205717927,0.7221677363412239,0.7592798242435655,1.8237279675049425,0.38198192594065317,0.2758550227798225,0.625662881448508,0.3325159888662877,0.06182251462093233,11.350004365105342,33.64769710442432,7.103693298085444,26.0,8.544012083439135,1.0,5.519101253274892,34.34535281593617,27.245545372914744,-0.09168314057605315,9.118291880631759,96.41280615753953,-0.04918690597830411,0.2178264479591827,11.450943913903759,5.925114769119015,0.08968098958333333,9.123785445430208,59.65328372784071,0.13794176911493986,0.17329621475454599,-2.087969140945197,-0.20901803690001264,0.9954480730491646,0.10008678735551443,2.2330759208371393,0.18338439503045198,0.4475155108377944,0.17408338794185776,-0.2822131750639528,-0.28098221686543523,-0.057492003033117856,-0.07038930716404632,0.5083392719339379,0.07707535788348907,1.0372460850639234,0.7940822416895891,10.468678253643557,10.21468338340063,1.1878126691142552,0.28517788155640605,0.7207085248462265,0.09452492636492273,-0.1879408266176755,0.868641519359266,0.04685717194057009,0.49146143764958183
a_relaxed_2,a,relaxed,2,7,21.0,17.16690752391513,11.184003723516199,10.557192169709467,3.4499330476343557,42.35803646477515,0.4052810034806758,0.26403498974313394,0.24923705277247224,0.08144695400371811,2.8429835494283067,2.4144845184327615,2.3568073499118345,1.2383548244011509,1.0593729415672823,0.6149734397416831,1.5349518784421445,0.3084703057081702,0.32678509514422316,0.4940626103724588,0.22347048163217992,-0.09449637576624233,27.47020653133632,33.99378074617327,7.308314857805041,26.0,8.422910967900513,1.0,4.528514103375434,21.90874629101761,20.75175433378527,-0.020591122199652236,9.057323594399382,93.33421000722959,0.16678444363112485,0.16518998522992068,11.312429424763309,6.014017855036781,0.09521484375,9.06217284951912,58.653914965854874,0.13990119567825648,0.20507550621791398,3.2825519900130677,0.41543656795303097,-0.3841048945084502,-0.0351059743880472,2.75680901363506,0.19131090683858756,0.4317212967437172,0.14303877009832772,0.33720520522605846,0.46693474141404895,-0.1443063845018825,-0.19005691958909626,0.20462155971959728,0.02880495414614057,0.9286405297712278,0.7303416970873107,9.691625443822552,10.481446075032045,1.099527345450737,0.2392474027408527,0.7146104413554137,0.10000702337576062,-0.11973270489588478,0.5009116352972913,0.003136754624517673,0.0019675695255788606
a_relaxed_2,a,relaxed,2,8,24.0,18.75345454293559,12.535776786732917,9.877380049791919,3.0336673032455517,44.20027868270598,0.42428362675172815,0.28361307123698587,0.22346872789416578,0.0686345741171202,2.931377977741124,2.528586699122454,2.2902472994576573,1.109772218798162,1.2691398653833312,0.5266965628747435,1.495994613016967,0.242000743540376,0.30713279107949887,0.4126354916490132,0.19629022701548596,-0.2963603648564822,28.744739308894452,24.821990235027467,7.532376753451119,26.0,8.249652066570055,1.0,3.9663816914746524,16.357046711747472,18.07875414243716,0.1938082946205789,9.120785568997324,91.70033090884516,0.2094505701254692,0.09713741668223674,11.362739341693072,6.110702761172481,0.09065755208333333,9.127954061368758,55.21501657163488,0.13646860745739617,0.24583556001767953,1.3517730632167186,0.12086664996135459,-0.679812119917548,-0.06439326944033986,1.5865470190204611,0.09241891801480558,-0.41626574438880404,-0.1206590790723433,0.2097669238160489,0.1980104603254361,-0.08827687686693952,-0.14354583655518496,0.22406189564607715,0.030658489679982297,1.0168935144306126,0.633649942286664,10.540410747917415,10.4586230945731,1.0880502124284768,0.22925017190127803,0.7047833455370387,0.1145219159375306,-0.017710745396197134,0.01193670154639892,-0.076079540888255,0.8826500531955006
a_relaxed_2,a,relaxed,2,9,27.0,14.21621228757746,19.957999975649614,11.057584407401677,2.7817406714203954,48.01353734204915,0.2960875843473259,0.4156744343468911,0.23030139038969955,0.05793659091608339,2.6543830237513673,2.99363006424705,2.403116564238031,1.023076872592836,1.8049150013532989,0.7778150877125067,0.7123064588096201,0.13937973117618727,0.2515685676844905,0.4049639819705159,0.05679228342220514,-0.528851577412782,133.8627646164607,32.39641190614228,7.93350755882361,24.0,7.996691019652591,1.0,3.963919806889419,16.712004150234197,17.816011979050742,-0.10161770407766386,9.565024658329278,95.28964244453225,0.10009621471654101,0.15980113898530968,11.991817812616723,6.257850097246488,0.08544921875,9.5657298839807,60.859234392436,0.18152452112443582,0.23755952734845534,7.422223188916696,0.5920832282824239,1.1802043576097585,0.11948556719092947,-4.53724225535813,-0.24194167773037345,-0.2519266318251563,-0.08304359266938534,0.5357751359699676,0.42215610003562687,0.2511185248377632,0.4767802612326578,0.4011308053724916,0.053254214241036865,1.3778092694346376,0.6398283634429778,14.559260161966243,10.49738554230102,1.1719952912100626,0.36142706895162663,0.6991073483698365,0.10996777547783121,0.2148040308938351,0.7064370979628616,-0.031049674049717577,0.15944584513829607
a_relaxed_2,a,relaxed,2,10,30.0,15.00307670342291,29.423833390880965,10.664084807882475,2.8128144575538228,57.90380935974017,0.25910344879406794,0.5081502187201349,0.18416896791072065,0.04857736457507646,2.708255293637492,3.381805005494825,2.3668815355813257,1.0341855684463868,2.7591522311536774,0.7107931938686612,0.5098953798478435,0.09559646495366475,0.26376519956730843,0.3033499119526707,0.2544459358963587,-0.6876615135256848,467.81457141897295,21.458915164473964,8.270099617454822,24.0,7.7004260744778685,2.0,3.434644298893187,11.14854515436921,14.123289727484861,-0.06300844087825017,9.723066452247622,99.13894780349435,-0.06778035760956772,0.02158987807484869,12.204725911932814,6.323368941965208,0.08854166666666667,9.725107069893717,61.293033791360045,0.21409115820914768,0.2195447461042575,9.465833415231351,0.4742876754574827,-0.39349959951920255,-0.035586397989040314,0.7868644158454501,0.05534979359678212,0.031073786133427372,0.011170626526289622,0.9542372298003785,0.5286881814849482,-0.06702189384384549,-0.08616687295299405,0.33659205863121144,0.04242663867596059,1.9444023659634357,0.6717682814853038,20.639203384421165,10.533016421692023,1.5229495551597627,0.7110943292737248,0.677911621688232,0.09435029778279415,0.4819511049410924,0.9187165197198017,0.00658683872210142,0.00974759564217309
a_relaxed_2,a,relaxed,2,11,33.0,14.4899738937548,26.446594708751388,9.120265512172693,2.815972012481735,52.872806127160615,0.27405343039493685,0.5001927577883151,0.17249444809564662,0.05325936372110157,2.6734569546646325,3.2751274055491617,2.2104989168502547,1.0353074995325342,2.8997614897782835,0.6294190437502127,0.5478956384868693,0.10647767863852459,0.30875987203698135,0.29157884825558333,0.2758276265184777,-0.6854851173682744,391.2078384166287,13.636386271976479,8.390213838437214,25.0,7.831626698662437,2.0,3.4516975115916835,11.18997316155766,15.278147327661754,0.0343337483701249,9.302787368757983,91.41448262918664,0.03033706842989911,-0.03448863114392642,11.701467611440025,6.006122056520885,0.08968098958333333,9.303571273154933,61.51138316504881,0.17523750373942046,0.23282620687719568,-2.9772386821295775,-0.10118459558203872,-1.5438192957097812,-0.1447680999844122,-0.5131028096681085,-0.03419983912706689,0.003157554927912365,0.0011225606863021983,0.14060925862460616,0.05096103688552681,-0.08137415011844851,-0.11448358090705725,0.12011422098239244,0.0145239146489699,2.48794290742842,0.7060091084437935,25.276142691760654,10.280644909152281,1.9584683058471746,0.7528947332240131,0.6519394655895614,0.08586952279409756,0.5170789462192348,0.943355069384808,0.021298783901097674,0.12304430321964299
a_relaxed_2,a,relaxed,2,12,36.0,13.093342825705559,21.45887337541925,9.231326004530203,2.761249952730322,46.544792158385334,0.2813062905330153,0.4610370436803702,0.19833209208706548,0.05932457369954902,2.5721039198030424,3.066138237013596,2.222602700669774,1.0156834586694634,2.3245710708178295,0.7050396623241824,0.610159843745746,0.1286763710481317,0.2991173696363079,0.347085578749942,0.13468313522704098,-0.49398523045614334,133.09896025771326,17.609836878568657,7.935427280430395,25.0,7.964801147299962,2.0,4.118114740568786,18.21829141919807,20.227112259873124,-0.03779937927786826,9.255727421491617,90.63812963561719,0.3508673499101028,0.4721502207146251,11.475370183006977,6.2863041639431625,0.08968098958333334,9.256224950305226,63.484616019043294,0.1659799927995033,0.21626795322083095,-4.987721333332136,-0.18859597571106798,0.11106049235750959,0.012177331044724375,-1.396631068049242,-0.09638603066436109,-0.05472205975141309,-0.01943274276479267,-0.575190418960454,-0.1983578377007942,0.07562061857396962,0.12014351857453481,-0.4547865580068189,-0.05420440608120767,2.6611615972499303,0.6817506333143522,25.776433825017204,9.671892108195124,2.211507931697284,0.6065914433587138,0.6699527101060613,0.08567220513170366,0.3205708899293982,0.5585802829905968,0.02082901549365828,0.11821908424354433
a_relaxed_2,a,relaxed,2,13,39.0,12.139800626251075,13.95499173377833,9.76178346859734,2.6896118005335663,38.546187629160315,0.31494166798138234,0.36203299449570814,0.2532489999403344,0.069776337582575,2.4964893626259084,2.635837274646894,2.278475116179959,0.989396871167633,1.4295535010246962,0.8041139858169073,0.8699253183265204,0.19273474695246923,0.2755246322750113,0.47716015890600766,0.2947304572073639,-0.07175851556106727,47.67371689565761,30.729505332629046,7.723368542576612,26.0,8.321316060864207,2.0,4.544695164194257,22.896866710693914,21.151986457902936,0.026189199014593642,8.514517737818291,78.84734891412208,0.269069761399478,0.7401684929444147,10.43309580788344,6.001597229611452,0.09765625,8.515252486132349,60.42528635954122,0.16782798144779554,0.1926263423278833,-7.5038816416409215,-0.3496866545769584,0.5304574640671369,0.05746275928364126,-0.9535421994544837,-0.07282648993062628,-0.07163815219675573,-0.025944102643051196,-0.8950175697931333,-0.38502482502212704,0.09907432349272494,0.14052304967655826,-0.21205873785378326,-0.026723039649892904,2.21796202054027,0.7128575639637674,20.620153272649656,9.371124995100079,2.243590658825557,0.5582140356745422,0.725436194694494,0.06129187961071176,-0.11853041609930558,0.09017540662649648,0.004684426466432153,0.011682531695411447
